"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count"
"3D9.1C2C434DA0","CFM07193.PRD","MRB - Methow River Basin","5/4/2008 1:33:10 PM","5/17/2008 7:54:53 AM","LOWER BEAVER CREEK AT RKM 2","BEAVER CREEK MUX AT RKM 5","9/25/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C43861D","MLS08028.DAY","LMR - Lower Methow River at Pateros","9/25/2009 7:28:58 AM","10/11/2009 6:42:03 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/8/2008","3","Steelhead","2","Summer","H","Hatchery Reared","TOUCHR - Touchet River","1"
"3D9.1C2C44A0C0","MRC08105.HB2","LMR - Lower Methow River at Pateros","9/26/2009 10:19:40 AM","4/18/2010 11:43:05 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/15/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","ENTIAR - Entiat River","1"
"3D9.1C2C44AC6A","MRC08107.HA1","LMR - Lower Methow River at Pateros","3/30/2010 9:07:00 PM","4/25/2010 8:22:10 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/17/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","ENTIAR - Entiat River","1"
"3D9.1C2C44E0B5","MRC08123.HB2","GLC - Gold Creek, Methow River","4/24/2010 5:38:32 PM","4/24/2010 5:38:40 PM","LOWER IN-STREAM ARRAY","MIDDLE IN-STREAM ARRAY","5/2/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","ENTIAR - Entiat River","1"
"3D9.1C2C44E0B5","MRC08123.HB2","LMR - Lower Methow River at Pateros","4/11/2010 9:57:21 PM","4/11/2010 9:57:21 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/2/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","ENTIAR - Entiat River","1"
"3D9.1C2C44E137","AFE08105.001","LBC - Libby Creek, Methow River","4/18/2010 10:13:32 PM","4/21/2010 4:03:41 PM","SINGLE IN-STREAM ANTENNA","SINGLE IN-STREAM ANTENNA","5/19/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","RI2BYP - RIS - Release into the PH2 Juvenile Facility Bypass Flume/Pipe","1"
"3D9.1C2C44E137","AFE08105.001","LMR - Lower Methow River at Pateros","4/10/2010 8:25:39 PM","4/10/2010 8:25:39 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/19/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","RI2BYP - RIS - Release into the PH2 Juvenile Facility Bypass Flume/Pipe","1"
"3D9.1C2C44E6E6","MRC08122.HA3","LMR - Lower Methow River at Pateros","10/17/2009 8:53:41 AM","4/18/2010 3:37:03 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/2/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","ENTIAR - Entiat River","1"
"3D9.1C2C44E6E6","MRC08122.HA3","TWR - Lwr Twisp Rvr near MSRF Ponds","5/1/2010 5:55:21 PM","5/10/2010 4:59:01 AM","UPPER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","5/2/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","ENTIAR - Entiat River","1"
"3D9.1C2C456122","CFM08192.PRD","GLC - Gold Creek, Methow River","5/5/2009 10:38:01 PM","5/5/2009 10:38:10 PM","MIDDLE IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/16/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45620B","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/9/2009 1:57:58 AM","4/21/2009 2:45:35 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/25/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C456220","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/2/2010 8:24:39 PM","3/2/2010 8:24:39 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/31/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C456220","CFM08192.PRD","MRW - Methow River at Winthrop","3/20/2010 9:11:05 PM","3/20/2010 9:11:05 PM","DOWNSTREAM ARRAY","DOWNSTREAM ARRAY","7/31/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C4565D4","CFM08192.PRD","GLC - Gold Creek, Methow River","5/17/2009 1:13:23 PM","5/18/2009 6:23:24 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/16/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45679B","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/16/2009 10:58:07 PM","4/17/2009 8:06:51 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","7/22/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C456A58","CFM08192.PRD","GLC - Gold Creek, Methow River","5/7/2009 7:42:41 PM","5/15/2009 4:07:33 PM","LOWER IN-STREAM ARRAY","MIDDLE IN-STREAM ARRAY","8/14/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C456A58","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","5/10/2009 9:13:11 AM","5/10/2009 9:15:31 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/14/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C456B6F","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/25/2009 6:35:57 PM","3/26/2009 10:57:21 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/19/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C456E95","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/10/2009 9:54:29 PM","5/6/2009 6:33:14 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/17/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C456F5D","CFM08192.PRD","LMR - Lower Methow River at Pateros","5/2/2009 12:28:10 AM","5/14/2009 7:44:04 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/9/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C457094","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/3/2009 11:14:01 PM","4/16/2009 3:43:42 AM","UPPER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","8/14/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45762B","CFM08192.PRD","LMR - Lower Methow River at Pateros","4/13/2009 1:46:40 AM","4/13/2009 1:46:40 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/31/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C457915","CFM08192.PRD","LMR - Lower Methow River at Pateros","4/17/2009 7:52:28 PM","4/17/2009 7:52:28 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","10/7/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C457915","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/22/2009 8:39:12 PM","4/22/2009 8:40:28 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","10/7/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45791A","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/8/2009 8:08:41 PM","4/8/2009 8:09:10 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/18/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C457E0F","CFM08192.PRD","LMR - Lower Methow River at Pateros","4/1/2009 2:10:40 AM","4/1/2009 2:10:40 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/29/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C457E0F","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/7/2009 10:56:02 PM","4/7/2009 10:56:28 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","7/29/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C457ED3","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/21/2009 7:31:50 PM","3/21/2009 7:33:13 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/31/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C457FC4","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/10/2009 7:41:44 PM","4/20/2009 8:00:59 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","7/29/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45822A","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","5/9/2009 11:23:56 PM","5/9/2009 11:24:51 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/10/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45836B","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","5/10/2009 12:21:07 AM","5/13/2009 11:40:25 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/11/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C458392","CMP08126.006","LMR - Lower Methow River at Pateros","9/12/2009 3:43:54 PM","9/12/2009 3:43:54 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2008","3","Steelhead","2","Summer","H","Hatchery Reared","NASONC - Nason Creek (tributary to Wenatchee River)","1"
"3D9.1C2C4586F5","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/8/2009 6:48:49 PM","4/18/2009 2:53:47 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/9/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C458707","CFM08192.PRD","BVC - Beaver Creek, Methow River","4/11/2009 1:16:06 PM","4/15/2009 12:22:53 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","8/14/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C458707","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/26/2009 7:59:28 PM","4/20/2009 1:54:13 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/14/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C458CC3","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/17/2009 1:38:50 AM","4/17/2009 1:39:32 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/9/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C459464","CFM08192.PRD","LMR - Lower Methow River at Pateros","4/9/2009 12:16:42 AM","4/9/2009 12:16:50 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/29/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C459464","CFM08192.PRD","SCP - Spring Creek Acclimation Pond","4/2/2009 10:51:06 AM","4/2/2009 11:00:30 AM","POND EXIT 2","POND EXIT 1","7/29/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C459967","CFM07193.PRD","MRB - Methow River Basin","5/9/2008 1:43:17 PM","5/9/2008 1:43:17 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","9/20/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C459C14","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/20/2009 6:39:47 PM","3/20/2009 6:39:47 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/5/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C459C91","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/5/2009 11:43:43 PM","4/20/2009 1:43:13 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","7/31/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C459FAB","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/7/2009 9:53:55 PM","5/12/2009 11:44:30 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/10/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45A28E","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/15/2009 7:27:16 PM","3/15/2009 7:27:16 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/29/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45A28E","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/8/2009 11:48:08 PM","4/8/2009 11:49:05 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","7/29/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45A34E","CFM08192.PRD","GLC - Gold Creek, Methow River","5/13/2009 12:35:19 AM","5/13/2009 12:35:34 AM","MIDDLE IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","8/28/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45A52C","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/26/2009 8:17:05 PM","3/26/2009 8:17:05 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/11/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45A7DB","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/25/2009 7:09:26 PM","3/25/2009 7:09:26 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/10/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45A833","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/7/2009 8:23:21 PM","4/7/2009 8:23:43 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","7/31/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45AD7C","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/17/2009 11:00:02 PM","3/17/2009 11:00:02 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/5/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45AE88","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/16/2009 9:58:43 PM","3/16/2009 9:58:43 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/5/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45AE8A","CFM08192.PRD","LMR - Lower Methow River at Pateros","5/13/2009 9:27:12 AM","5/13/2009 9:27:12 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/9/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45B974","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/25/2009 4:30:47 AM","3/25/2009 4:30:47 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/10/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45B974","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/9/2009 12:14:26 AM","4/9/2009 12:38:20 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/10/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45BBCB","CMP08126.003","LMR - Lower Methow River at Pateros","12/14/2009 1:37:19 AM","4/14/2010 2:41:37 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2008","3","Steelhead","2","Summer","H","Hatchery Reared","NASONC - Nason Creek (tributary to Wenatchee River)","1"
"3D9.1C2C45BBCB","CMP08126.003","TWR - Lwr Twisp Rvr near MSRF Ponds","4/18/2010 1:49:27 PM","4/19/2010 1:40:54 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","5/5/2008","3","Steelhead","2","Summer","H","Hatchery Reared","NASONC - Nason Creek (tributary to Wenatchee River)","1"
"3D9.1C2C45BFC8","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/4/2009 1:43:02 AM","5/1/2009 3:58:09 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","8/5/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45C2EF","CFM08192.PRD","LMR - Lower Methow River at Pateros","4/28/2009 6:05:55 AM","4/28/2009 6:05:55 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/31/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45CA75","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/6/2009 1:21:37 AM","4/20/2009 7:27:41 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/23/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45D6ED","CFM08192.PRD","LMR - Lower Methow River at Pateros","4/30/2009 4:04:43 AM","4/30/2009 4:04:43 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/5/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45E959","CFM08192.PRD","LMR - Lower Methow River at Pateros","5/4/2009 2:42:34 AM","5/4/2009 2:43:03 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/7/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C45E959","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/13/2009 10:34:12 PM","5/1/2009 11:04:13 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","8/7/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C46019C","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/8/2009 8:44:25 PM","5/11/2009 1:07:51 AM","UPPER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/17/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C460A29","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/21/2009 8:21:12 PM","4/21/2009 8:21:33 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/10/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C46396C","CMP08126.006","LMR - Lower Methow River at Pateros","3/24/2010 8:24:28 PM","3/24/2010 8:24:28 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2008","3","Steelhead","2","Summer","H","Hatchery Reared","NASONC - Nason Creek (tributary to Wenatchee River)","1"
"3D9.1C2C464192","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/20/2009 2:26:13 AM","5/5/2009 12:02:27 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","10/2/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C4647BC","CFM07193.PRD","MRB - Methow River Basin","4/14/2008 9:34:28 PM","4/28/2008 11:09:06 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","9/20/2007","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C465113","CFM08192.PRD","LBC - Libby Creek, Methow River","5/20/2009 7:56:06 PM","5/22/2009 12:32:36 PM","SINGLE IN-STREAM ANTENNA","SINGLE IN-STREAM ANTENNA","9/17/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C465113","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/12/2009 12:17:27 AM","5/20/2009 8:09:30 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","9/17/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C4654B9","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/4/2009 7:45:44 PM","4/1/2009 11:02:11 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/18/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C465AC6","CFM08192.PRD","LMR - Lower Methow River at Pateros","3/21/2009 7:52:30 PM","3/31/2009 3:39:59 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/26/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C465AC6","CFM08192.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/22/2009 11:17:10 AM","5/1/2009 9:08:44 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","8/26/2008","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2C467353","AFE08105.001","LMR - Lower Methow River at Pateros","9/9/2009 4:46:28 PM","9/9/2009 4:46:28 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","6/2/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","RI2BYP - RIS - Release into the PH2 Juvenile Facility Bypass Flume/Pipe","1"
